SessionID,UserID,DeviceType,Country,ReferralSource,SessionKey
session_3687,user_1302,Desktop,Germany,Direct,2988
session_3688,user_1987,Desktop,Germany,Social Media,2989
session_3689,user_2350,Tablet,Canada,Direct,2990
session_369,user_1374,Mobile,UK,Google,2991
session_3690,user_1217,Tablet,Australia,Email,2992
session_3691,user_2325,Desktop,Australia,Social Media,2993
session_3692,user_2497,Tablet,Australia,Direct,2994
session_3693,user_2857,Desktop,Germany,Social Media,2995
session_3694,user_1734,Mobile,France,Google,2996
session_3695,user_1900,Tablet,USA,Google,2997
session_3696,user_2612,Tablet,UK,Social Media,2998
session_3697,user_1775,Mobile,Australia,Social Media,2999
session_3698,user_2204,Tablet,USA,Social Media,3000
session_3699,user_1609,Tablet,UK,Google,3001
session_37,user_1099,Mobile,Australia,Direct,3002
session_370,user_2962,Desktop,Germany,Social Media,3003
session_3700,user_1476,Tablet,UK,Email,3004
session_3701,user_1362,Mobile,Australia,Google,3005
session_3702,user_2196,Desktop,Australia,Direct,3006
session_3703,user_1079,Mobile,France,Social Media,3007
session_3704,user_2913,Mobile,Australia,Google,3008
session_3705,user_2889,Tablet,France,Direct,3009
session_3706,user_1522,Tablet,Canada,Social Media,3010
session_3707,user_1029,Mobile,USA,Direct,3011
session_3708,user_2101,Tablet,India,Direct,3012
session_3709,user_2645,Tablet,Canada,Direct,3013
session_371,user_2647,Mobile,USA,Direct,3014
session_3710,user_2341,Mobile,USA,Direct,3015
session_3711,user_1518,Tablet,Australia,Direct,3016
session_3712,user_2383,Mobile,UK,Google,3017
session_3713,user_2463,Desktop,USA,Google,3018
session_3714,user_2775,Tablet,USA,Email,3019
session_3715,user_1739,Mobile,France,Google,3020
session_3716,user_2415,Mobile,Australia,Social Media,3021
session_3717,user_2720,Mobile,India,Social Media,3022
session_3718,user_1111,Tablet,France,Direct,3023
session_3719,user_2619,Desktop,India,Email,3024
session_372,user_2533,Tablet,Australia,Email,3025
session_3720,user_1181,Mobile,UK,Email,3026
session_3721,user_2652,Mobile,France,Direct,3027
session_3722,user_1962,Tablet,UK,Direct,3028
session_3723,user_2602,Tablet,USA,Social Media,3029
session_3724,user_1188,Mobile,Germany,Social Media,3030
session_3725,user_1442,Desktop,France,Direct,3031
session_3726,user_2472,Mobile,USA,Direct,3032
session_3727,user_2451,Tablet,Canada,Social Media,3033
session_3728,user_1038,Tablet,UK,Direct,3034
session_3729,user_2333,Mobile,India,Google,3035
session_373,user_2565,Desktop,USA,Email,3036
session_3730,user_2830,Desktop,Canada,Email,3037
session_3731,user_1362,Desktop,Canada,Google,3038
session_3732,user_1222,Tablet,Germany,Social Media,3039
session_3733,user_2170,Tablet,France,Google,3040
session_3734,user_1125,Tablet,USA,Social Media,3041
session_3735,user_2405,Mobile,France,Direct,3042
session_3736,user_1595,Mobile,UK,Google,3043
session_3737,user_2097,Mobile,France,Email,3044
session_3738,user_2186,Tablet,USA,Google,3045
session_3739,user_1620,Desktop,Canada,Direct,3046
session_374,user_2552,Tablet,USA,Social Media,3047
session_3740,user_2820,Tablet,USA,Email,3048
session_3741,user_1219,Mobile,India,Google,3049
session_3742,user_2435,Tablet,Australia,Google,3050
session_3743,user_1349,Tablet,Canada,Email,3051
session_3744,user_2074,Tablet,Germany,Google,3052
session_3745,user_1860,Tablet,Australia,Email,3053
session_3746,user_2665,Desktop,France,Email,3054
session_3747,user_2502,Mobile,Australia,Social Media,3055
session_3748,user_1347,Tablet,UK,Social Media,3056
session_3749,user_2853,Desktop,USA,Social Media,3057
session_375,user_1752,Mobile,USA,Social Media,3058
session_3750,user_1674,Desktop,USA,Direct,3059
session_3751,user_2013,Mobile,Australia,Google,3060
session_3752,user_1848,Tablet,Germany,Social Media,3061
session_3753,user_2623,Desktop,India,Social Media,3062
session_3754,user_2881,Desktop,UK,Google,3063
session_3755,user_1230,Tablet,USA,Email,3064
session_3756,user_2819,Mobile,France,Social Media,3065
session_3757,user_2643,Desktop,UK,Social Media,3066
session_3758,user_1410,Desktop,USA,Email,3067
session_3759,user_1020,Desktop,UK,Email,3068
session_376,user_1060,Tablet,Germany,Social Media,3069
session_3760,user_2663,Desktop,France,Google,3070
session_3761,user_2576,Tablet,Canada,Email,3071
session_3762,user_2660,Desktop,Canada,Email,3072
session_3763,user_1856,Mobile,Australia,Social Media,3073
session_3764,user_1456,Desktop,India,Google,3074
session_3765,user_1950,Tablet,UK,Google,3075
session_3766,user_1871,Mobile,India,Google,3076
session_3767,user_2688,Tablet,USA,Direct,3077
session_3768,user_1723,Desktop,Australia,Direct,3078
session_3769,user_1515,Desktop,USA,Social Media,3079
session_377,user_2108,Desktop,Australia,Google,3080
session_3770,user_2568,Tablet,France,Email,3081
session_3771,user_1863,Mobile,India,Social Media,3082
session_3772,user_1390,Desktop,USA,Direct,3083
session_3773,user_2720,Desktop,Australia,Direct,3084
session_3774,user_1904,Tablet,Canada,Email,3085
session_3775,user_1340,Tablet,Germany,Google,3086
session_3776,user_1750,Tablet,France,Social Media,3087
session_3777,user_2334,Desktop,India,Social Media,3088
session_3778,user_1032,Tablet,Germany,Social Media,3089
session_3779,user_2621,Desktop,USA,Social Media,3090
session_378,user_1083,Desktop,Canada,Direct,3091
session_3780,user_1635,Mobile,UK,Google,3092
session_3781,user_2675,Tablet,India,Direct,3093
session_3782,user_2355,Desktop,USA,Social Media,3094
session_3783,user_2874,Desktop,UK,Google,3095
session_3784,user_1008,Tablet,Canada,Google,3096
session_3785,user_2888,Mobile,UK,Google,3097
session_3786,user_2968,Tablet,France,Social Media,3098
session_3787,user_2002,Tablet,Canada,Social Media,3099
session_3788,user_2837,Tablet,India,Email,3100
session_3789,user_2014,Mobile,USA,Email,3101
session_379,user_1362,Mobile,Australia,Direct,3102
session_3790,user_1006,Mobile,Australia,Email,3103
session_3791,user_2301,Mobile,USA,Google,3104
session_3792,user_1518,Mobile,Germany,Social Media,3105
session_3793,user_1782,Mobile,France,Email,3106
session_3794,user_1174,Tablet,France,Social Media,3107
session_3795,user_2045,Mobile,Canada,Google,3108
session_3796,user_2679,Desktop,UK,Social Media,3109
session_3797,user_2994,Tablet,France,Email,3110
session_3798,user_2692,Desktop,India,Social Media,3111
session_3799,user_2855,Desktop,USA,Social Media,3112
session_38,user_1563,Desktop,Germany,Google,3113
session_380,user_2868,Mobile,Canada,Google,3114
session_3800,user_2092,Desktop,Australia,Direct,3115
session_3801,user_1856,Tablet,India,Direct,3116
session_3802,user_2908,Desktop,USA,Google,3117
session_3803,user_2698,Tablet,USA,Google,3118
session_3804,user_2065,Tablet,Canada,Google,3119
session_3805,user_2533,Desktop,USA,Direct,3120
session_3806,user_2259,Tablet,UK,Email,3121
session_3807,user_2954,Mobile,India,Social Media,3122
session_3808,user_2803,Tablet,Germany,Direct,3123
session_3809,user_2997,Mobile,Germany,Email,3124
session_381,user_1781,Mobile,India,Google,3125
session_3810,user_2697,Desktop,Australia,Google,3126
session_3811,user_1604,Mobile,UK,Social Media,3127
session_3812,user_1851,Mobile,USA,Direct,3128
session_3813,user_2644,Mobile,France,Email,3129
session_3814,user_2182,Tablet,USA,Google,3130
session_3815,user_1627,Desktop,Germany,Social Media,3131
session_3816,user_2184,Tablet,Germany,Google,3132
session_3817,user_1865,Desktop,France,Social Media,3133
session_3818,user_1999,Mobile,Australia,Direct,3134
session_3819,user_2240,Desktop,Canada,Email,3135
session_382,user_1735,Tablet,Australia,Google,3136
session_3820,user_1681,Mobile,India,Email,3137
session_3821,user_1141,Tablet,USA,Email,3138
session_3822,user_2774,Desktop,USA,Social Media,3139
session_3823,user_1597,Mobile,USA,Direct,3140
session_3824,user_2697,Mobile,USA,Google,3141
session_3825,user_2245,Desktop,USA,Google,3142
session_3826,user_1883,Desktop,Australia,Google,3143
session_3827,user_1094,Mobile,Germany,Direct,3144
session_3828,user_1780,Desktop,Australia,Direct,3145
session_3829,user_2941,Mobile,France,Social Media,3146
session_383,user_1085,Desktop,France,Direct,3147
session_3830,user_2337,Desktop,France,Email,3148
session_3831,user_2752,Mobile,Canada,Email,3149
session_3832,user_2206,Mobile,UK,Google,3150
session_3833,user_1973,Mobile,Germany,Email,3151
session_3834,user_2503,Mobile,Germany,Google,3152
session_3835,user_2339,Desktop,Canada,Email,3153
session_3836,user_2583,Desktop,France,Direct,3154
session_3837,user_2638,Mobile,USA,Social Media,3155
session_3838,user_1701,Mobile,Canada,Direct,3156
session_3839,user_2016,Tablet,India,Email,3157
session_384,user_2078,Mobile,UK,Email,3158
session_3840,user_2612,Tablet,France,Google,3159
session_3841,user_2782,Mobile,Australia,Social Media,3160
session_3842,user_1415,Tablet,Germany,Email,3161
session_3843,user_1845,Tablet,Germany,Social Media,3162
session_3844,user_1664,Tablet,UK,Google,3163
session_3845,user_2091,Tablet,Canada,Direct,3164
session_3846,user_2351,Desktop,Germany,Google,3165
session_3847,user_2233,Tablet,USA,Direct,3166
session_3848,user_2892,Tablet,India,Social Media,3167
session_3849,user_1484,Desktop,India,Social Media,3168
session_385,user_2821,Tablet,USA,Google,3169
session_3850,user_1092,Desktop,India,Social Media,3170
session_3851,user_2606,Tablet,India,Social Media,3171
session_3852,user_1756,Desktop,Canada,Google,3172
session_3853,user_2259,Mobile,UK,Email,3173
session_3854,user_1246,Mobile,UK,Social Media,3174
session_3855,user_2318,Mobile,France,Google,3175
session_3856,user_2750,Tablet,India,Social Media,3176
session_3857,user_1603,Tablet,UK,Email,3177
session_3858,user_1135,Tablet,Germany,Google,3178
session_3859,user_2173,Desktop,USA,Social Media,3179
session_386,user_2318,Mobile,Germany,Email,3180
session_3860,user_1169,Desktop,Australia,Direct,3181
session_3861,user_1074,Tablet,Canada,Email,3182
session_3862,user_1855,Desktop,Australia,Email,3183
session_3863,user_2991,Desktop,France,Email,3184
session_3864,user_1286,Mobile,Australia,Social Media,3185
session_3865,user_2345,Tablet,France,Direct,3186
session_3866,user_2355,Mobile,Germany,Social Media,3187
session_3867,user_1628,Desktop,USA,Email,3188
session_3868,user_2884,Desktop,India,Google,3189
session_3869,user_1474,Desktop,Germany,Direct,3190
session_387,user_1541,Mobile,Canada,Direct,3191
session_3870,user_1735,Desktop,USA,Social Media,3192
session_3871,user_1197,Tablet,UK,Direct,3193
session_3872,user_1589,Desktop,UK,Email,3194
session_3873,user_2872,Mobile,USA,Google,3195
session_3874,user_1042,Mobile,India,Direct,3196
session_3875,user_2341,Mobile,India,Direct,3197
session_3876,user_1220,Tablet,India,Social Media,3198
session_3877,user_1480,Mobile,Germany,Email,3199
session_3878,user_1952,Tablet,UK,Direct,3200
session_3879,user_2355,Desktop,France,Direct,3201
session_388,user_2845,Desktop,France,Email,3202
session_3880,user_2204,Desktop,UK,Email,3203
session_3881,user_1820,Mobile,UK,Email,3204
session_3882,user_2426,Tablet,Canada,Direct,3205
session_3883,user_1873,Tablet,Canada,Direct,3206
session_3884,user_2318,Mobile,France,Email,3207
session_3885,user_2046,Tablet,Australia,Email,3208
session_3886,user_1537,Desktop,France,Social Media,3209
session_3887,user_1747,Mobile,UK,Email,3210
session_3888,user_2864,Tablet,Canada,Email,3211
session_3889,user_1005,Mobile,India,Email,3212
session_389,user_1667,Tablet,USA,Email,3213
session_3890,user_1991,Tablet,India,Social Media,3214
session_3891,user_2571,Desktop,France,Email,3215
session_3892,user_1408,Desktop,USA,Email,3216
session_3893,user_1211,Tablet,Canada,Email,3217
session_3894,user_2119,Tablet,Australia,Direct,3218
session_3895,user_2638,Mobile,Canada,Email,3219
session_3896,user_1940,Mobile,Canada,Direct,3220
session_3897,user_1798,Tablet,Canada,Google,3221
session_3898,user_1462,Desktop,Germany,Email,3222
session_3899,user_2849,Tablet,India,Google,3223
session_39,user_1524,Desktop,India,Google,3224
session_390,user_2624,Tablet,UK,Google,3225
session_3900,user_1560,Tablet,Australia,Social Media,3226
session_3901,user_1137,Mobile,Canada,Social Media,3227
session_3902,user_1275,Mobile,Germany,Email,3228
session_3903,user_2568,Tablet,USA,Direct,3229
session_3904,user_2544,Tablet,UK,Google,3230
session_3905,user_1498,Mobile,Germany,Direct,3231
session_3906,user_1723,Mobile,France,Google,3232
session_3907,user_1535,Mobile,France,Direct,3233
session_3908,user_1406,Tablet,India,Email,3234
session_3909,user_1847,Tablet,UK,Email,3235
session_391,user_2774,Mobile,USA,Direct,3236
session_3910,user_2970,Tablet,Germany,Google,3237
session_3911,user_2999,Mobile,Germany,Social Media,3238
session_3912,user_2173,Tablet,Germany,Social Media,3239
session_3913,user_2848,Tablet,Australia,Social Media,3240
session_3914,user_2534,Desktop,Canada,Direct,3241
session_3915,user_2169,Tablet,Australia,Google,3242
session_3916,user_2640,Desktop,Canada,Email,3243
session_3917,user_1135,Desktop,USA,Social Media,3244
session_3918,user_1533,Mobile,USA,Direct,3245
session_3919,user_1629,Desktop,Australia,Social Media,3246
session_392,user_2495,Desktop,USA,Email,3247
session_3920,user_2793,Tablet,USA,Google,3248
session_3921,user_2996,Tablet,Canada,Google,3249
session_3922,user_2583,Mobile,Australia,Direct,3250
session_3923,user_2323,Desktop,Australia,Direct,3251
session_3924,user_2089,Mobile,Australia,Social Media,3252
session_3925,user_1586,Mobile,France,Social Media,3253
session_3926,user_1159,Tablet,Germany,Social Media,3254
session_3927,user_1371,Mobile,Canada,Social Media,3255
session_3928,user_1982,Tablet,India,Email,3256
session_3929,user_2018,Desktop,USA,Google,3257
session_393,user_2944,Mobile,Australia,Direct,3258
session_3930,user_2346,Tablet,Germany,Google,3259
session_3931,user_1270,Mobile,India,Google,3260
session_3932,user_2318,Tablet,Canada,Email,3261
session_3933,user_2400,Mobile,India,Email,3262
session_3934,user_2223,Mobile,Canada,Google,3263
session_3935,user_2356,Tablet,Australia,Social Media,3264
session_3936,user_1581,Tablet,India,Direct,3265
session_3937,user_1868,Desktop,UK,Email,3266
session_3938,user_1037,Desktop,USA,Direct,3267
session_3939,user_2248,Mobile,France,Email,3268
session_394,user_2831,Desktop,UK,Social Media,3269
session_3940,user_2594,Desktop,Germany,Email,3270
session_3941,user_2610,Desktop,Germany,Email,3271
session_3942,user_1694,Desktop,UK,Email,3272
session_3943,user_1990,Mobile,USA,Google,3273
session_3944,user_1328,Mobile,UK,Email,3274
session_3945,user_1541,Desktop,Canada,Social Media,3275
session_3946,user_2215,Mobile,USA,Social Media,3276
session_3947,user_1690,Mobile,France,Social Media,3277
session_3948,user_2690,Desktop,Germany,Google,3278
session_3949,user_2607,Desktop,Canada,Direct,3279
session_395,user_1835,Desktop,Australia,Google,3280
session_3950,user_1624,Tablet,Canada,Google,3281
session_3951,user_2852,Mobile,India,Google,3282
session_3952,user_2951,Desktop,UK,Google,3283
session_3953,user_1197,Mobile,Australia,Email,3284
session_3954,user_2425,Mobile,USA,Social Media,3285
session_3955,user_2772,Desktop,Canada,Direct,3286
session_3956,user_2022,Mobile,UK,Social Media,3287
session_3957,user_1086,Mobile,USA,Email,3288
session_3958,user_1407,Desktop,UK,Email,3289
session_3959,user_2054,Desktop,Germany,Social Media,3290
session_396,user_1551,Desktop,Germany,Direct,3291
session_3960,user_2215,Desktop,Australia,Direct,3292
session_3961,user_1314,Tablet,Canada,Direct,3293
session_3962,user_2086,Mobile,Australia,Social Media,3294
session_3963,user_1633,Desktop,France,Direct,3295
session_3964,user_2752,Tablet,Germany,Email,3296
session_3965,user_1765,Tablet,USA,Google,3297
session_3966,user_2426,Desktop,UK,Email,3298
session_3967,user_2626,Mobile,Canada,Google,3299
session_3968,user_1723,Tablet,France,Email,3300
session_3969,user_2466,Tablet,Australia,Email,3301
session_397,user_2848,Desktop,UK,Direct,3302
session_3970,user_2276,Tablet,France,Direct,3303
session_3971,user_2747,Mobile,France,Social Media,3304
session_3972,user_2963,Tablet,Germany,Social Media,3305
session_3973,user_1921,Mobile,France,Social Media,3306
session_3974,user_2374,Tablet,USA,Direct,3307
session_3975,user_2410,Tablet,Germany,Email,3308
session_3976,user_1579,Mobile,USA,Direct,3309
session_3977,user_2955,Desktop,Canada,Social Media,3310
session_3978,user_1740,Desktop,India,Email,3311
session_3979,user_1805,Mobile,USA,Email,3312
session_398,user_2970,Mobile,France,Email,3313
session_3980,user_1229,Desktop,India,Social Media,3314
session_3981,user_1558,Desktop,UK,Google,3315
session_3982,user_1610,Desktop,UK,Email,3316
session_3983,user_2271,Tablet,France,Social Media,3317
session_3984,user_1500,Tablet,France,Direct,3318
session_3985,user_2594,Desktop,Germany,Direct,3319
session_3986,user_1697,Tablet,Australia,Social Media,3320
session_3987,user_3001,Mobile,France,Google,3321
session_3988,user_1084,Tablet,France,Google,3322
session_3989,user_2801,Desktop,USA,Email,3323
session_399,user_1913,Tablet,UK,Google,3324
session_3990,user_2781,Desktop,UK,Email,3325
session_3991,user_2542,Desktop,Australia,Email,3326
